0.256856,-78.6731,163.307,36.5975,4.10989
0.257138,-78.6721,163.297,36.5981,4.10989
0.257192,-78.672,163.295,36.5983,4.11477
0.257551,-78.6707,163.281,36.599,4.11965
0.257949,-78.6694,163.267,36.5995,4.11965
0.258776,-78.6665,163.238,36.5978,4.13186
0.259413,-78.6642,163.216,36.5931,4.13431
0.260467,-78.6605,163.177,36.5695,4.13675
0.261056,-78.6582,163.151,36.5556,4.13186
0.261819,-78.6551,163.118,36.5377,4.1221
0.262629,-78.6519,163.083,36.5187,4.11721
0.263392,-78.6495,163.055,36.5199,4.11477
0.264208,-78.6471,163.027,36.5277,4.10012
0.265024,-78.6446,162.998,36.5369,4.09035
0.265605,-78.6428,162.974,36.5444,4.08791
0.266603,-78.6394,162.931,36.5498,4.09768
0.267129,-78.6376,162.908,36.5521,4.105
0.268757,-78.6322,162.837,36.559,4.10744
0.269574,-78.6294,162.802,36.5625,4.11721
0.270395,-78.6266,162.766,36.5661,4.11721
0.272922,-78.6187,162.657,36.5651,4.12942
0.273739,-78.6166,162.621,36.5583,4.14652
